"event_ts","eventtime","eventname","eventsource","eventtype","eventcategory","request_type","sourceipaddress","useragent","identity_type","caller_arn","caller_account","role_name","source_identity","identitystore_user","bucket_name","object_key","bytes_in","bytes_out","auth_method","signature_version","readonly","managementevent","errorcode","errormessage","request_status","vpcendpointid","vpcendpointaccountid","tls_version","cipher_suite","requestid","eventid","sharedeventid","region","year","month","day"
"2026-05-23 22:34:40.000","2026-05-23T22:34:40Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"8WSR83CXQN8A38DB","f8fcf5fa-9e75-4a48-a567-de358dc82a27",,"us-east-1","2026","05","23"
"2026-05-23 22:34:40.000","2026-05-23T22:34:40Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"8WSP0F26CM1FTW1H","1706440a-db27-4801-8aff-c6d817e461b4",,"us-east-1","2026","05","23"
"2026-05-23 22:34:42.000","2026-05-23T22:34:42Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"5QR3JJM5TE2Z48DM","5b3ed24a-a164-4407-87ba-c6d6e85657a6",,"us-east-1","2026","05","23"
"2026-05-23 22:34:42.000","2026-05-23T22:34:42Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"5QRDCSE5TFJ4HYS9","9f2f138f-61d8-44af-bc2e-68e4522af040",,"us-east-1","2026","05","23"
"2026-05-23 22:34:42.000","2026-05-23T22:34:42Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","278","AuthHeader","SigV4","true","false","SlowDown","Please reduce your request rate.","FAILED",,,,,"5QR7D0ZBK2C1DF1A","7523914a-907b-455d-80e9-82d3a896f1cc",,"us-east-1","2026","05","23"
"2026-05-23 22:34:43.000","2026-05-23T22:34:43Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"05NDC6C6XDK10K26","924f504c-7df5-46f5-bcde-6030a46312c8",,"us-east-1","2026","05","23"
"2026-05-23 22:34:43.000","2026-05-23T22:34:43Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"05N7VJFHJ19QN1RR","59965eff-c025-468f-8d29-02c011b8f5d3",,"us-east-1","2026","05","23"
"2026-05-23 22:34:41.000","2026-05-23T22:34:41Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"18D51BF1BR02V6PM","d20f4df3-b042-4e0d-b2e5-7cfe4713fb06",,"us-east-1","2026","05","23"
"2026-05-23 22:34:41.000","2026-05-23T22:34:41Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"18DCVYZ0C6VHY7XC","4535adea-84d3-4c89-a7c0-8af0835ba2df",,"us-east-1","2026","05","23"
"2026-05-23 22:34:41.000","2026-05-23T22:34:41Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"18DDAVGW3HSH1D53","e4b4642e-53c8-4917-9f4b-666d8dd63e40",,"us-east-1","2026","05","23"
"2026-05-23 22:34:41.000","2026-05-23T22:34:41Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"18DFAWMEWHJPKKWA","fd10a7a8-ba3d-4236-b38e-9d614d878c65",,"us-east-1","2026","05","23"
"2026-05-23 22:34:43.000","2026-05-23T22:34:43Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"05N55RFJW1K38PME","fdec32e6-daec-4b83-b6d2-f25289ee6be5",,"us-east-1","2026","05","23"
"2026-05-23 22:34:43.000","2026-05-23T22:34:43Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"05NCQ1APM82QTAHA","3263de3d-cb5c-4605-8cb0-84890ffd10e4",,"us-east-1","2026","05","23"
"2026-05-23 22:34:43.000","2026-05-23T22:34:43Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"05N7T4GAEPDF2SRZ","628daeba-76af-4c2b-9404-0f2c95916db3",,"us-east-1","2026","05","23"
"2026-05-23 22:34:43.000","2026-05-23T22:34:43Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"05NAE4FKEEN6X9KM","4a7b47cf-58f2-4827-9bcd-d55e1d7612aa",,"us-east-1","2026","05","23"
"2026-05-23 22:34:42.000","2026-05-23T22:34:42Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","athena.amazonaws.com","athena.amazonaws.com","Root","arn:aws:iam::991536801739:root","991536801739",,,,"aws-logs-991536801739-us-east-1",,"0","363","AuthHeader","SigV4","true","false",,,"SUCCESS",,,,,"5QRE3531KS5QVDBA","b91354ed-4e5d-4942-93b8-7d42f87a7902",,"us-east-1","2026","05","23"
"2026-05-23 20:49:24.000","2026-05-23T20:49:24Z","ListObjects","s3.amazonaws.com","AwsApiCall","Data","LIST","142.188.225.14","[aws-cli/1.44.68 md/Botocore#1.42.78 ua/2.1 os/windows#11 md/arch#amd64 lang/python#3.12.6 md/pyimpl#CPython m/w,b,D,C,Z,v cfg/retry-mode#legacy botocore/1.42.78]","AssumedRole","arn:aws:sts::991536801739:assumed-role/idp-stack-IdEnhancedRole-YtLJ8DVKIW3b/tip-a418b478-1051-70f8-332b-5efe1064a1d8","991536801739","idp-stack-IdEnhancedRole-YtLJ8DVKIW3b","angelkrustev","a418b478-1051-70f8-332b-5efe1064a1d8","vt-sample-data-bucket",,"0","841","AuthHeader","SigV4","true","false",,,"SUCCESS",,,"TLSv1.3","TLS_AES_128_GCM_SHA256","ZA9N79HSPKJ813PR","4460558d-476d-4e20-a678-4e9598850906",,"us-east-1","2026","05","23"
